Customer_ID,Gender,Age,Membership_Type,Items_Purchased,Total_Spend,Discount_Applied,Days_Since_Last_Purchase,Average_Rating,Satisfaction_Score,Region
1591,Female,48,Gold,6,592.4,0,89,3,0.13,West
1592,Male,21,Gold,3,858.08,0,74,3,0.5,East
1593,Female,56,Basic,4,725.27,1,29,4,0.74,South
1594,Female,25,Gold,6,575.3,1,19,4,0.25,East
1595,Female,42,Silver,3,374.52,0,28,5,0.37,South
1596,Female,30,Platinum,2,597.82,0,19,3,0.18,East
1597,Female,49,Platinum,7,520.57,1,31,2,0.36,South
1598,Male,55,Gold,4,603.69,1,54,4,0.86,North
1599,Female,55,Gold,4,503.75,0,62,3,0.24,North
1600,Male,45,Basic,5,657.62,1,14,3,0.03,West
1601,Female,47,Gold,3,532.64,0,50,3,0.54,West
1602,Male,20,Silver,5,814.06,1,59,5,0.58,West
1603,Female,45,Basic,5,692.09,1,70,3,0.33,South
1604,Male,20,Basic,9,530.18,0,58,5,0.64,West
1605,Female,62,Gold,1,601.36,0,9,5,0.04,South
1606,Male,51,Basic,5,676.32,1,57,5,0.34,East
1607,Female,33,Silver,3,374.59,1,41,4,0.14,East
1608,Male,39,Silver,3,670.25,1,27,5,0.23,South
1609,Female,49,Basic,2,343.55,0,58,4,0.38,East
1610,Male,55,Basic,5,830.26,1,81,2,0.49,North
1611,Male,25,Gold,2,544.05,1,68,5,0.09,North
1612,Female,25,Gold,4,757.34,1,58,4,0.1,South
1613,Female,23,Basic,5,428.27,0,24,3,0.67,North
1614,Male,31,Gold,3,686.16,0,80,5,0.4,East
1615,Female,49,Gold,4,424.05,0,62,4,0.18,West
1616,Male,52,Silver,2,555.89,0,81,5,0.23,West
1617,Male,27,Gold,10,745.16,1,67,5,0.72,South
1618,Male,20,Platinum,4,692.54,0,3,3,0.05,North
1619,Female,29,Silver,2,684.83,0,51,3,0.51,West
1620,Male,48,Basic,4,546.93,1,67,4,0.36,West
1621,Male,46,Platinum,3,443.16,0,80,4,0.81,West
1622,Female,22,Silver,3,717.17,1,57,2,0.79,South
1623,Female,42,Basic,1,461.99,0,20,3,0.69,North
1624,Female,58,Silver,6,506.67,0,45,3,0.38,North
1625,Female,48,Silver,2,814.1,0,6,4,0.63,West
1626,Male,38,Gold,6,686.75,1,33,2,0.64,North
1627,Male,37,Silver,6,395.46,1,43,3,0.33,North
1628,Male,56,Basic,4,598.37,1,50,4,0.88,West
1629,Male,39,Silver,4,576.29,0,27,2,0.98,South
1630,Female,21,Silver,3,543.8,0,30,3,0.31,West
1631,Male,30,Basic,6,548.37,0,18,5,0.8,North
1632,Male,62,Silver,4,796.28,1,30,4,0.5,North
1633,Female,59,Gold,6,899.18,1,15,3,0.46,North
1634,Male,37,Basic,6,593.63,1,76,5,0.39,South
1635,Male,30,Silver,2,624.57,0,62,3,0.29,North
1636,Male,34,Basic,3,395.38,0,21,4,0.92,North
1637,Male,53,Basic,7,854.2,0,12,3,0.74,North
1638,Male,50,Basic,3,501.21,0,49,5,0.44,South
1639,Male,18,Basic,8,536.56,0,1,3,0.75,West
1640,Female,32,Gold,1,718.57,0,75,3,0.72,North
1641,Female,30,Basic,7,642.13,0,55,4,0.27,North
1642,Male,34,Gold,7,682.4,0,25,4,0.18,South
1643,Male,41,Basic,6,701.92,1,47,4,0.84,East
1644,Female,25,Platinum,0,598.77,0,73,4,0.81,South
1645,Male,44,Silver,8,732.44,0,39,3,1.0,East
1646,Male,62,Gold,4,343.92,1,27,5,0.02,East
1647,Male,40,Basic,2,845.35,1,50,4,0.54,East
1648,Female,63,Silver,3,572.75,0,55,3,0.7,East
1649,Male,25,Basic,4,730.98,1,28,5,0.58,East
1650,Female,25,Platinum,7,673.9,0,57,5,0.71,South
1651,Male,43,Silver,5,300.33,0,82,5,0.14,North
1652,Female,64,Silver,2,632.76,0,79,4,0.0,South
1653,Female,30,Gold,8,283.07,0,16,4,0.09,West
1654,Male,56,Basic,5,674.11,1,87,5,0.38,South
1655,Female,54,Gold,3,632.6,1,56,2,0.33,North
1656,Male,45,Silver,2,408.1,0,35,5,0.87,North
1657,Female,42,Gold,5,628.25,0,28,3,0.08,West
1658,Male,33,Silver,5,528.73,0,46,2,0.44,West
1659,Male,19,Basic,5,575.45,0,67,3,0.96,South
1660,Female,35,Basic,6,211.95,0,16,4,0.5,South
1661,Male,34,Gold,8,414.28,0,79,1,0.13,West
1662,Male,47,Silver,8,481.94,0,83,1,0.29,West
1663,Female,56,Silver,4,429.45,1,74,4,0.63,South
1664,Male,30,Platinum,3,521.19,0,49,4,0.01,West
1665,Male,49,Basic,3,499.17,1,68,5,0.97,West
1666,Female,46,Gold,2,645.26,0,22,3,0.57,South
1667,Female,63,Platinum,3,190.21,1,18,3,0.7,North
1668,Male,47,Gold,4,898.87,0,22,2,0.5,West
1669,Male,35,Gold,4,507.72,0,16,4,0.96,East
1670,Female,30,Basic,3,554.04,0,56,3,0.59,West
1671,Female,60,Basic,6,689.2,1,3,3,0.66,South
1672,Male,38,Gold,4,860.84,1,53,4,0.86,East
1673,Female,47,Basic,4,511.63,0,35,5,0.86,East
1674,Male,38,Basic,6,703.4,0,80,2,0.03,West
1675,Male,34,Gold,5,499.36,0,85,4,0.28,South
1676,Male,57,Basic,2,741.04,1,21,3,0.25,South
1677,Male,36,Platinum,4,704.57,1,65,3,0.01,West
1678,Male,32,Gold,5,440.11,0,57,3,0.88,North
1679,Female,26,Gold,4,686.85,0,47,4,0.32,East
1680,Female,27,Gold,3,385.91,1,34,4,0.35,South
1681,Female,61,Gold,1,488.79,0,48,5,0.1,South
1682,Female,48,Gold,4,399.09,0,39,5,0.99,West
1683,Male,40,Silver,4,600.14,0,87,4,0.83,West
1684,Male,47,Basic,4,749.75,0,30,3,0.57,North
1685,Male,50,Gold,3,413.61,0,50,5,0.77,West
1686,Male,26,Gold,3,660.14,1,16,5,0.78,South
1687,Female,64,Silver,2,563.71,1,3,5,0.66,East
1688,Male,18,Basic,4,445.99,1,61,1,0.17,South
1689,Male,61,Silver,4,536.7,1,2,5,0.72,South
1690,Female,52,Basic,5,686.83,0,26,5,0.57,West
1691,Female,28,Platinum,4,741.03,0,18,4,0.72,North
1692,Female,51,Platinum,7,646.12,0,66,5,0.54,East
1693,Female,33,Basic,3,594.44,1,40,5,0.96,West
1694,Male,26,Silver,3,603.44,0,3,4,0.63,East
1695,Male,49,Basic,5,490.25,1,17,5,0.57,West
1696,Female,32,Gold,1,614.53,0,24,5,0.84,East
1697,Male,29,Basic,1,379.47,0,2,5,0.38,South
1698,Male,50,Silver,6,582.21,0,70,5,0.32,South
1699,Male,62,Basic,1,854.9,1,40,4,0.5,West
1700,Female,31,Basic,9,534.16,0,26,1,0.58,West
1701,Male,25,Silver,2,768.18,1,57,1,0.22,South
1702,Female,25,Basic,3,700.64,0,49,5,0.68,West
1703,Male,44,Silver,5,815.67,0,57,3,0.8,East
1704,Male,29,Basic,6,130.82,0,56,3,0.58,East
1705,Male,18,Silver,5,626.56,1,70,4,0.52,West
1706,Female,60,Gold,8,688.21,0,76,3,0.29,East
1707,Male,57,Gold,4,719.76,0,21,4,0.91,East
1708,Female,59,Gold,8,780.19,0,16,5,0.75,South
1709,Female,28,Platinum,3,704.46,0,6,3,0.48,North
1710,Female,56,Basic,4,635.49,0,34,4,0.66,East
1711,Male,60,Basic,5,456.18,1,59,4,0.34,West
1712,Male,48,Silver,5,314.57,1,67,4,0.06,North
1713,Male,34,Gold,6,800.9,0,41,3,0.2,East
1714,Male,50,Platinum,3,508.91,1,19,5,0.08,North
1715,Female,49,Basic,0,547.46,0,29,3,0.51,North
1716,Female,46,Basic,5,735.83,0,32,3,0.62,North
1717,Female,38,Basic,3,597.14,1,10,4,0.38,South
1718,Male,38,Gold,5,426.41,0,64,5,0.53,North
1719,Female,57,Silver,3,343.88,1,77,4,0.09,South
1720,Male,40,Basic,1,546.23,1,20,4,0.77,West
1721,Female,23,Silver,2,614.39,0,28,4,0.03,West
1722,Male,39,Silver,2,719.43,0,27,3,0.63,North
1723,Male,55,Gold,2,581.26,0,77,2,0.43,South
1724,Female,54,Basic,2,603.0,0,25,2,0.18,East
1725,Female,62,Gold,5,402.02,0,29,1,0.52,West
1726,Female,25,Silver,9,756.2,0,15,4,0.78,East
1727,Female,58,Gold,5,1051.96,0,45,2,0.41,North
1728,Male,52,Gold,5,795.18,1,45,5,0.37,South
1729,Female,28,Basic,1,781.61,1,30,5,0.14,East
1730,Female,41,Basic,2,651.77,0,38,4,0.59,South
1731,Female,38,Gold,3,443.23,0,60,3,0.83,West
1732,Male,19,Basic,4,470.73,1,32,3,0.56,West
1733,Male,57,Gold,6,698.8,0,50,4,0.17,South
1734,Female,36,Gold,6,733.62,1,71,4,0.66,West
1735,Male,56,Gold,4,459.13,0,35,3,0.03,West
1736,Female,45,Basic,4,668.19,1,76,3,0.84,West
1737,Male,34,Basic,4,616.97,1,87,4,0.92,East
1738,Male,23,Silver,5,674.27,0,5,4,0.6,West
1739,Male,36,Basic,7,653.66,1,31,4,0.88,South
1740,Male,55,Gold,5,661.39,1,80,5,0.08,West
1741,Female,45,Gold,3,308.19,1,53,5,0.23,South
1742,Female,19,Silver,7,873.58,1,1,3,0.32,South
1743,Female,55,Gold,4,812.3,0,86,5,0.77,East
1744,Male,54,Basic,6,597.76,1,69,4,0.48,South
1745,Female,21,Basic,4,422.99,1,68,5,0.35,East
1746,Female,39,Platinum,3,684.48,0,65,5,0.16,South
1747,Female,43,Platinum,2,380.71,1,15,3,0.81,South
1748,Male,60,Silver,1,851.54,1,52,3,0.02,East
1749,Male,53,Platinum,2,575.79,0,38,3,0.34,East
1750,Male,30,Silver,4,510.54,0,24,2,0.24,South
1751,Female,49,Basic,8,687.55,1,23,4,0.13,South
1752,Female,34,Basic,3,529.57,0,47,4,0.17,North
1753,Female,58,Platinum,3,558.0,0,7,3,0.49,South
1754,Male,53,Basic,5,480.96,0,31,4,0.43,East
1755,Male,63,Silver,6,693.76,1,7,4,0.52,South
1756,Female,36,Silver,5,646.13,0,77,2,0.73,North
1757,Male,52,Gold,5,757.55,1,4,4,0.89,South
1758,Male,63,Silver,4,356.23,0,54,4,0.12,West
1759,Male,57,Basic,5,417.42,1,82,4,0.08,North
1760,Male,45,Basic,2,522.36,0,83,4,0.32,East
1761,Female,18,Silver,3,766.69,0,80,4,0.55,West
1762,Male,59,Gold,2,386.24,0,52,2,0.1,East
1763,Male,35,Silver,3,472.56,1,82,5,0.72,South
1764,Male,57,Gold,5,813.07,0,80,4,0.56,North
1765,Male,50,Basic,4,679.45,0,48,4,0.75,East
1766,Female,29,Gold,1,762.05,0,89,3,0.36,South
1767,Female,25,Silver,2,586.34,0,66,3,0.4,East
1768,Male,41,Basic,4,865.25,0,54,5,0.81,West
1769,Male,33,Silver,7,382.34,1,80,3,0.27,South
1770,Male,21,Gold,3,567.84,0,54,4,0.38,North
1771,Male,55,Gold,5,555.51,1,45,4,0.01,South
1772,Male,61,Basic,6,557.37,0,40,4,0.56,East
1773,Male,44,Gold,1,411.67,1,35,2,0.85,South
1774,Female,26,Basic,4,683.17,0,24,3,0.03,East
1775,Male,64,Basic,2,416.31,1,35,2,0.61,North
1776,Female,33,Silver,4,400.15,1,37,4,0.85,East
1777,Female,29,Silver,4,211.06,0,75,5,0.49,West
1778,Male,48,Gold,1,488.68,0,34,3,0.31,East
1779,Female,41,Basic,6,622.01,1,24,5,1.0,North
1780,Female,31,Basic,6,643.27,0,4,3,0.06,West
1781,Female,62,Silver,1,566.39,0,50,5,0.21,North
1782,Female,42,Basic,6,499.55,0,78,3,0.89,South
1783,Female,51,Basic,5,539.17,1,24,3,0.3,North
1784,Female,20,Basic,2,498.81,1,36,4,0.82,West
1785,Male,41,Silver,2,908.09,0,79,4,0.33,East
1786,Female,59,Basic,4,415.75,0,35,3,0.81,South
1787,Female,26,Silver,6,483.7,1,29,2,0.69,North
1788,Female,43,Basic,5,599.93,1,36,3,0.47,East
1789,Male,37,Basic,1,435.58,0,68,5,0.52,North
1790,Female,57,Silver,5,606.91,0,79,5,0.18,East
1791,Male,27,Basic,5,354.28,0,11,3,0.12,North
1792,Female,36,Silver,3,618.58,0,55,4,0.72,South
1793,Male,20,Basic,4,533.36,1,49,1,0.85,South
1794,Male,41,Silver,4,488.2,1,79,3,0.72,South
1795,Female,22,Basic,5,556.22,0,57,3,0.91,East
1796,Female,20,Basic,3,518.86,1,85,4,0.89,South
1797,Male,44,Silver,2,539.57,1,87,1,0.78,South
1798,Female,33,Platinum,3,714.99,0,55,5,0.9,South
1799,Male,32,Basic,3,869.85,1,56,3,0.17,East
1800,Male,52,Silver,7,194.33,0,74,5,0.73,South
1801,Male,29,Gold,5,565.18,0,4,4,0.75,West
1802,Male,58,Silver,3,407.58,0,25,3,0.15,South
1803,Male,61,Gold,3,548.82,0,2,4,0.91,North
1804,Female,43,Basic,4,660.41,1,19,3,0.01,East
1805,Male,64,Platinum,5,958.08,1,88,3,0.43,South
1806,Male,51,Basic,5,551.64,0,8,2,0.02,South
1807,Female,40,Basic,1,619.48,0,64,3,0.52,South
1808,Male,48,Gold,4,462.91,0,6,2,0.41,North
1809,Female,37,Silver,4,455.07,1,84,3,0.62,North
1810,Female,29,Silver,4,447.93,1,14,1,0.77,North
1811,Female,40,Gold,3,492.37,1,70,3,0.77,South
1812,Male,21,Silver,8,528.79,1,76,5,0.72,East
1813,Male,40,Basic,2,813.23,0,71,5,0.1,East
1814,Male,18,Silver,3,548.06,0,57,3,0.42,North
1815,Female,42,Basic,4,683.26,0,30,4,0.82,South
1816,Male,19,Gold,6,644.11,1,80,4,0.65,East
1817,Female,47,Platinum,2,742.84,1,8,3,0.68,South
1818,Male,20,Basic,4,314.69,0,14,3,0.23,West
1819,Female,38,Silver,6,651.45,0,48,5,0.33,North
1820,Male,42,Basic,1,634.44,1,84,4,0.96,North
1821,Male,37,Basic,4,585.03,0,28,5,0.85,West
1822,Male,39,Platinum,3,761.44,0,6,4,0.16,South
1823,Female,38,Basic,3,581.87,0,30,4,0.54,East
1824,Female,50,Silver,4,731.84,0,4,4,0.49,East
1825,Male,55,Gold,8,625.51,1,67,4,0.44,West
1826,Male,32,Gold,6,637.1,0,10,4,0.47,North
1827,Female,63,Silver,3,647.43,1,27,1,0.64,South
1828,Female,32,Silver,4,570.09,0,82,4,0.97,West
1829,Female,63,Silver,2,834.6,0,45,4,0.88,West
1830,Male,42,Platinum,2,761.34,1,75,2,0.88,North
1831,Female,38,Silver,6,591.07,0,35,3,0.7,East
1832,Male,41,Silver,2,625.65,0,13,5,0.02,South
1833,Female,22,Basic,5,672.15,0,55,5,0.44,South
1834,Male,23,Basic,2,721.51,0,87,5,0.51,North
1835,Female,60,Silver,3,841.91,1,43,3,0.84,South
1836,Female,61,Platinum,10,736.02,0,73,3,0.92,South
1837,Female,64,Gold,3,573.84,0,68,3,0.45,South
1838,Female,40,Platinum,4,477.37,1,43,4,0.3,South
1839,Female,21,Silver,4,748.83,1,40,5,0.34,North
1840,Male,44,Gold,7,643.36,0,31,5,0.58,South
1841,Female,35,Gold,11,452.62,0,3,5,0.27,East
1842,Female,38,Silver,2,728.0,0,17,2,0.91,North
1843,Female,45,Basic,6,827.46,0,80,2,0.42,South
1844,Male,52,Silver,8,601.06,0,39,5,0.99,West
1845,Female,39,Gold,4,834.99,1,66,5,0.11,North
1846,Male,57,Basic,4,714.93,0,69,4,0.19,East
1847,Female,40,Platinum,2,426.21,1,77,3,0.51,South
1848,Female,20,Basic,5,663.38,0,76,4,0.87,South
1849,Male,57,Gold,4,334.33,1,19,4,0.35,West
1850,Female,27,Silver,3,653.11,0,22,3,0.84,West
1851,Male,42,Gold,5,446.3,1,8,3,0.43,North
1852,Male,25,Silver,8,628.85,0,68,4,0.85,North
1853,Female,28,Platinum,4,701.63,0,71,3,0.28,North
1854,Male,22,Silver,4,511.76,1,86,5,0.47,West
1855,Female,62,Basic,3,853.57,0,18,3,0.28,North
1856,Female,54,Silver,4,461.78,1,6,4,0.22,North
1857,Male,62,Basic,3,279.2,1,4,4,0.42,South
1858,Male,55,Basic,5,595.67,0,41,4,0.33,North
1859,Male,46,Basic,5,804.78,1,51,3,0.79,North
1860,Male,22,Gold,3,596.85,0,12,4,0.75,West
1861,Female,26,Silver,2,511.05,0,37,2,0.36,North
1862,Female,19,Silver,6,352.7,1,2,3,0.99,East
1863,Male,18,Basic,9,514.28,1,3,3,0.97,West
1864,Female,57,Basic,2,428.68,0,45,2,0.92,South
1865,Female,47,Platinum,4,636.55,1,85,5,0.59,North
1866,Female,28,Silver,2,649.26,0,39,4,0.41,South
1867,Female,45,Platinum,5,457.66,1,77,3,0.31,South
1868,Male,61,Basic,4,551.06,0,54,5,0.02,North
1869,Male,29,Basic,6,816.93,0,78,3,0.63,East
1870,Female,56,Gold,4,536.11,0,18,3,0.55,East
1871,Male,43,Silver,10,532.3,0,13,2,0.63,South
1872,Male,30,Basic,3,627.98,1,14,4,0.58,North
1873,Male,25,Basic,5,388.52,0,41,4,0.14,South
1874,Female,45,Gold,4,742.47,1,40,2,0.7,West
1875,Female,47,Silver,3,538.03,0,89,1,0.36,South
1876,Female,26,Silver,4,426.29,0,87,4,0.52,West
1877,Male,56,Basic,4,680.59,0,71,4,0.37,North
1878,Female,48,Basic,4,526.84,0,48,5,0.02,East
1879,Female,38,Platinum,2,468.63,0,10,4,0.88,South
1880,Male,64,Basic,0,610.9,0,89,4,0.15,South
1881,Female,51,Silver,4,757.77,0,54,4,0.58,South
1882,Female,48,Gold,3,538.4,0,35,4,0.88,South
1883,Male,42,Basic,5,455.22,1,24,3,0.22,South
1884,Male,29,Silver,4,263.13,0,49,2,0.41,North
1885,Male,18,Silver,3,382.49,1,42,4,0.38,East
1886,Female,39,Silver,4,527.64,0,75,5,0.09,West
1887,Female,57,Silver,4,403.88,1,84,3,0.42,North
1888,Female,54,Basic,1,495.18,0,74,4,0.48,West
1889,Male,64,Silver,4,889.2,0,50,3,0.03,North
1890,Male,18,Silver,3,784.67,1,21,3,0.49,North
1891,Female,18,Silver,3,477.29,0,28,3,0.09,West
1892,Female,59,Basic,6,620.71,0,55,3,0.89,East
1893,Male,59,Silver,3,437.92,0,27,3,0.65,North
1894,Male,38,Platinum,4,834.32,1,68,3,0.06,West
1895,Male,32,Silver,3,610.67,0,84,4,0.83,East
1896,Male,34,Gold,4,757.53,0,6,2,0.36,South
1897,Female,39,Silver,7,482.0,0,58,4,0.23,South
1898,Male,55,Gold,5,840.19,0,6,1,0.25,West
1899,Female,52,Platinum,4,534.01,1,60,3,0.6,North
1900,Female,62,Basic,4,335.13,1,81,4,0.08,South
1901,Female,33,Silver,4,573.97,0,19,4,0.06,South
1902,Male,25,Basic,7,496.97,0,61,5,0.63,West
1903,Male,64,Silver,6,750.76,1,17,1,0.98,West
1904,Male,34,Basic,2,506.94,0,49,4,0.48,South
1905,Male,34,Gold,7,680.67,0,3,3,0.41,North
1906,Female,43,Basic,4,497.66,0,34,4,0.95,West
1907,Male,30,Silver,2,473.13,0,62,3,0.24,West
1908,Male,34,Silver,6,600.12,0,60,4,0.24,North
1909,Female,55,Basic,6,679.76,0,68,4,0.91,East
1910,Male,34,Platinum,2,365.93,1,87,5,0.65,West
1911,Female,31,Gold,4,738.44,1,82,5,0.05,South
1912,Female,62,Silver,1,740.56,0,34,5,0.67,North
1913,Female,23,Silver,6,554.32,1,29,4,0.82,South
1914,Female,52,Basic,7,571.46,1,60,5,0.27,North
1915,Female,63,Gold,4,202.71,0,44,3,0.38,East
1916,Female,31,Basic,3,870.4,0,15,1,0.2,West
1917,Female,64,Silver,3,551.75,1,45,4,0.63,East
1918,Female,25,Gold,5,762.59,1,75,5,0.66,West
1919,Male,32,Basic,2,509.24,0,9,4,0.07,North
1920,Male,44,Gold,0,600.43,0,35,3,0.68,South
1921,Male,30,Basic,6,678.46,0,10,4,0.66,East
1922,Male,48,Platinum,5,531.16,1,38,1,0.04,North
1923,Female,52,Basic,4,365.22,0,29,4,0.56,East
1924,Male,23,Silver,3,581.12,0,46,3,0.61,North
1925,Female,22,Basic,2,387.84,1,70,1,0.43,East
1926,Male,39,Gold,2,470.58,0,83,3,0.9,North
1927,Male,40,Silver,4,505.5,0,73,4,0.33,East
1928,Male,42,Basic,4,611.84,1,45,4,0.07,East
1929,Female,51,Silver,4,503.55,0,77,1,0.67,North
1930,Male,43,Silver,6,417.1,0,53,3,0.61,East
1931,Female,64,Silver,5,628.17,1,84,5,0.99,North
1932,Female,22,Gold,2,697.84,0,2,5,0.23,East
1933,Male,43,Silver,3,392.04,0,4,5,0.4,West
1934,Male,37,Basic,6,602.86,1,71,1,0.46,West
1935,Male,23,Basic,3,712.87,0,19,3,0.86,East
1936,Female,23,Silver,3,615.22,0,11,3,0.41,North
1937,Male,35,Silver,4,418.44,0,83,3,0.77,West
1938,Female,21,Basic,4,635.91,0,32,4,0.16,East
1939,Female,34,Basic,4,599.95,1,14,3,0.41,East
1940,Male,31,Silver,4,622.8,1,49,5,0.15,North
1941,Male,31,Platinum,1,605.67,0,69,5,0.95,South
1942,Female,30,Basic,7,297.22,0,25,3,0.18,North
1943,Female,24,Silver,4,573.97,0,14,4,0.42,South
1944,Female,61,Gold,1,742.54,0,39,4,0.08,East
1945,Male,32,Gold,6,815.56,1,12,4,0.92,South
1946,Female,36,Basic,5,749.16,1,49,5,0.62,South
1947,Male,60,Silver,3,603.88,0,84,3,0.96,North
1948,Female,64,Gold,8,703.76,0,18,4,0.04,South
1949,Female,61,Basic,6,681.45,0,1,2,0.17,South
1950,Male,52,Silver,4,565.19,1,4,4,0.38,East
1951,Female,34,Basic,3,772.4,0,12,4,0.62,West
1952,Male,52,Basic,3,503.0,0,26,1,0.33,North
1953,Male,36,Silver,5,583.85,1,32,2,0.71,North
1954,Female,37,Gold,3,735.32,1,79,2,0.17,West
1955,Male,53,Basic,4,462.48,0,52,3,0.6,West
1956,Male,52,Silver,4,399.63,0,15,4,0.4,West
1957,Female,49,Silver,4,454.45,0,8,5,0.51,South
1958,Male,61,Silver,4,666.62,0,30,3,0.57,East
1959,Male,57,Gold,0,935.03,1,54,2,0.06,North
1960,Male,41,Basic,7,779.67,0,67,3,0.92,East
1961,Female,34,Platinum,2,717.41,0,70,2,0.79,South
1962,Male,24,Silver,4,834.9,0,8,1,0.44,West
1963,Female,60,Silver,1,643.41,1,63,4,0.55,South
1964,Female,18,Gold,4,507.32,0,17,5,0.03,West
1965,Male,52,Basic,5,590.8,0,16,5,0.5,North
1966,Male,49,Basic,2,559.87,1,45,2,0.43,South
1967,Male,53,Gold,4,455.54,1,68,2,0.37,East
1968,Female,30,Silver,4,568.75,0,10,4,0.82,East
1969,Male,23,Gold,3,366.01,0,80,3,0.18,South
1970,Male,31,Platinum,4,551.61,0,19,4,0.18,South
1971,Male,54,Basic,2,585.34,0,39,4,0.52,East
1972,Male,32,Silver,5,574.06,1,50,1,0.69,South
1973,Male,64,Silver,4,852.43,1,77,3,0.02,South
1974,Female,21,Basic,4,630.05,0,60,5,0.55,South
1975,Female,57,Gold,1,864.7,1,68,4,0.3,West
1976,Male,33,Gold,4,394.14,1,32,5,0.76,East
1977,Male,45,Silver,3,731.45,0,82,3,0.47,South
1978,Male,33,Basic,3,632.1,1,80,4,0.83,East
1979,Male,21,Basic,5,585.38,0,89,3,0.4,North
1980,Female,62,Basic,5,401.15,0,64,4,0.83,South
1981,Male,43,Gold,5,651.04,1,80,5,0.72,West
1982,Female,45,Basic,4,941.14,0,86,2,0.83,West
1983,Female,49,Gold,7,666.09,0,24,3,0.81,South
1984,Male,62,Silver,8,593.07,0,28,4,0.49,South
1985,Female,19,Gold,5,622.3,1,23,4,0.37,North
1986,Female,48,Silver,2,688.45,1,63,4,0.77,South
1987,Female,20,Silver,6,834.39,1,56,4,0.36,East
1988,Female,25,Silver,3,544.54,0,85,4,0.09,South
1989,Male,41,Gold,1,627.75,0,73,4,0.86,East
1990,Male,32,Silver,3,600.72,0,66,4,0.4,East
1991,Female,60,Silver,1,531.66,0,38,1,0.13,East
1992,Male,48,Silver,1,629.43,0,28,3,0.65,East
1993,Male,26,Basic,4,829.6,0,26,4,0.89,East
1994,Male,56,Silver,1,502.2,1,60,4,0.86,South
1995,Male,62,Platinum,4,655.26,1,60,5,0.55,South
1996,Male,19,Basic,4,660.38,1,55,4,0.09,South
1997,Female,25,Basic,1,598.53,1,25,4,0.7,West
1998,Male,24,Basic,6,664.56,0,21,3,0.61,East
1999,Male,61,Silver,2,658.01,0,25,3,0.21,North
2000,Male,56,Basic,3,462.85,1,58,1,0.9,South
2001,Male,59,Silver,8,590.98,0,38,4,0.09,South
2002,Female,33,Basic,3,597.71,0,46,2,0.37,West
2003,Female,52,Basic,9,442.65,0,75,2,0.09,South
2004,Female,47,Gold,1,608.84,0,4,4,0.91,East
2005,Female,27,Basic,3,595.86,0,19,1,0.04,South
2006,Male,55,Platinum,2,903.5,1,62,4,0.43,East
2007,Female,35,Basic,6,476.3,1,24,4,0.86,South
2008,Male,22,Silver,2,750.05,1,86,5,0.25,South
2009,Male,46,Basic,3,670.99,0,55,2,0.11,East
2010,Male,56,Basic,4,754.95,0,25,1,0.13,East
2011,Male,51,Platinum,2,479.82,0,72,5,0.4,South
2012,Male,60,Gold,1,317.61,0,84,3,0.43,East
2013,Female,62,Basic,0,583.9,0,65,5,0.72,West
2014,Female,40,Silver,5,715.59,1,68,3,0.24,East
2015,Female,22,Silver,3,551.77,0,12,4,0.7,East
2016,Female,47,Basic,5,577.89,1,25,2,1.0,North
2017,Male,23,Basic,3,896.32,0,21,3,0.86,East
2018,Female,63,Platinum,5,490.87,0,19,5,0.64,East
2019,Male,61,Platinum,5,738.81,0,70,4,0.94,North
2020,Female,21,Platinum,5,452.87,1,52,4,0.99,East
2021,Male,46,Gold,5,772.52,1,54,3,0.57,North
2022,Male,40,Silver,7,589.53,1,35,5,0.27,South
2023,Female,23,Basic,4,673.25,1,3,4,0.91,South
2024,Male,49,Basic,3,503.62,1,33,2,0.84,West
2025,Male,59,Basic,2,614.13,1,73,1,0.08,South
2026,Female,35,Silver,2,625.31,0,7,1,0.94,East
2027,Male,32,Gold,7,387.96,0,27,2,0.37,North
2028,Female,57,Gold,3,526.0,1,1,5,0.32,South
2029,Female,49,Platinum,6,640.08,1,40,3,0.34,East
2030,Female,26,Gold,5,486.94,1,18,3,0.32,South
2031,Male,54,Platinum,6,626.3,0,35,3,0.52,West
2032,Male,27,Basic,2,572.23,1,81,3,0.58,South
2033,Male,37,Gold,4,689.15,1,39,3,0.43,South
2034,Female,23,Silver,1,574.73,0,11,2,0.41,East
2035,Male,20,Basic,6,957.13,0,45,2,0.74,North
2036,Female,59,Platinum,7,304.59,1,75,4,0.0,West
2037,Female,28,Gold,3,481.05,0,3,3,0.95,North
2038,Male,60,Basic,5,701.71,0,77,5,0.71,North
2039,Female,34,Basic,3,627.84,0,52,4,0.71,North
2040,Male,49,Silver,2,665.45,0,60,4,0.42,West
2041,Male,21,Silver,3,118.97,1,58,5,0.97,West
2042,Male,21,Platinum,4,572.69,0,54,4,0.0,East
2043,Male,34,Basic,5,600.93,0,34,4,0.08,East
2044,Male,58,Basic,1,691.26,0,28,3,0.8,East
2045,Female,36,Basic,4,653.34,1,61,4,0.74,West
2046,Female,22,Basic,3,601.96,1,66,3,0.27,West
2047,Female,49,Basic,1,584.69,0,66,4,0.59,South
2048,Male,39,Platinum,2,411.06,1,37,3,0.53,North
2049,Male,23,Basic,2,651.75,1,16,4,0.53,East
2050,Male,52,Silver,4,581.55,0,72,5,0.6,South
2051,Female,39,Basic,4,535.23,1,75,3,0.99,West
2052,Male,18,Basic,2,598.03,1,45,3,0.99,South
